"County","FIPS","Year","Race","Type","Measure Type","Variable","Value"
"Litchfield County","09005","2006-2010","White","Fetal","Number","Fetal Mortality",50
"Litchfield County","09005","2006-2010","White","Infant","Number","Fetal Mortality",32
"Litchfield County","09005","2007-2011","All","Fetal","Number","Fetal Mortality",52
"Litchfield County","09005","2007-2011","All","Fetal","Rate","Fetal Mortality",6.34
"Litchfield County","09005","2007-2011","All","Infant","Number","Fetal Mortality",39
"Litchfield County","09005","2007-2011","All","Infant","Rate","Fetal Mortality",4.76
"Litchfield County","09005","2007-2011","All","Neonatal","Number","Fetal Mortality",34
"Litchfield County","09005","2007-2011","All","Neonatal","Rate","Fetal Mortality",4.15
"Litchfield County","09005","2007-2011","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2007-2011","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2007-2011","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2007-2011","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2007-2011","Hispanic or Latino","Fetal","Number","Fetal Mortality",6
"Litchfield County","09005","2007-2011","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2007-2011","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2007-2011","Other","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2007-2011","White","Fetal","Number","Fetal Mortality",49
"Litchfield County","09005","2007-2011","White","Infant","Number","Fetal Mortality",35
"Litchfield County","09005","2008-2012","All","Fetal","Number","Fetal Mortality",39
"Litchfield County","09005","2008-2012","All","Fetal","Rate","Fetal Mortality",4.98
"Litchfield County","09005","2008-2012","All","Infant","Number","Fetal Mortality",45
"Litchfield County","09005","2008-2012","All","Infant","Rate","Fetal Mortality",5.75
"Litchfield County","09005","2008-2012","All","Neonatal","Number","Fetal Mortality",38
"Litchfield County","09005","2008-2012","All","Neonatal","Rate","Fetal Mortality",4.85
"Litchfield County","09005","2008-2012","All","Postneonatal","Number","Fetal Mortality",7
"Litchfield County","09005","2008-2012","All","Postneonatal","Rate","Fetal Mortality",0.89
"Litchfield County","09005","2008-2012","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2008-2012","Black or African American","Infant","Number","Fetal Mortality",0
"Litchfield County","09005","2008-2012","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2008-2012","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2008-2012","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2008-2012","Other","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2008-2012","White","Fetal","Number","Fetal Mortality",35
"Litchfield County","09005","2008-2012","White","Infant","Number","Fetal Mortality",42
"Litchfield County","09005","2009-2013","All","Fetal","Number","Fetal Mortality",28
"Litchfield County","09005","2009-2013","All","Fetal","Rate","Fetal Mortality",3.72
"Litchfield County","09005","2009-2013","All","Infant","Number","Fetal Mortality",39
"Litchfield County","09005","2009-2013","All","Infant","Rate","Fetal Mortality",5.18
"Litchfield County","09005","2009-2013","All","Neonatal","Number","Fetal Mortality",34
"Litchfield County","09005","2009-2013","All","Neonatal","Rate","Fetal Mortality",4.52
"Litchfield County","09005","2009-2013","All","Postneonatal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009-2013","All","Postneonatal","Rate","Fetal Mortality",-9999
"Litchfield County","09005","2009-2013","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2009-2013","Black or African American","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009-2013","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009-2013","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009-2013","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009-2013","Other","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2009-2013","White","Fetal","Number","Fetal Mortality",25
"Litchfield County","09005","2009-2013","White","Infant","Number","Fetal Mortality",37
"Litchfield County","09005","2010-2014","All","Fetal","Number","Fetal Mortality",28
"Litchfield County","09005","2010-2014","All","Fetal","Rate","Fetal Mortality",3.8
"Litchfield County","09005","2010-2014","All","Infant","Number","Fetal Mortality",41
"Litchfield County","09005","2010-2014","All","Infant","Rate","Fetal Mortality",5.57
"Litchfield County","09005","2010-2014","All","Neonatal","Number","Fetal Mortality",35
"Litchfield County","09005","2010-2014","All","Neonatal","Rate","Fetal Mortality",4.75
"Litchfield County","09005","2010-2014","All","Postneonatal","Number","Fetal Mortality",6
"Litchfield County","09005","2010-2014","All","Postneonatal","Rate","Fetal Mortality",0.81
"Litchfield County","09005","2010-2014","Black or African American","Fetal","Number","Fetal Mortality",0
"Litchfield County","09005","2010-2014","Black or African American","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2010-2014","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2010-2014","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2010-2014","Other","Fetal","Number","Fetal Mortality",-9999
"Litchfield County","09005","2010-2014","Other","Infant","Number","Fetal Mortality",-9999
"Litchfield County","09005","2010-2014","White","Fetal","Number","Fetal Mortality",26
"Litchfield County","09005","2010-2014","White","Infant","Number","Fetal Mortality",39
"Middlesex County","09007","1999-2003","All","Fetal","Number","Fetal Mortality",55
"Middlesex County","09007","1999-2003","All","Fetal","Rate","Fetal Mortality",6.03
"Middlesex County","09007","1999-2003","All","Infant","Number","Fetal Mortality",46
"Middlesex County","09007","1999-2003","All","Infant","Rate","Fetal Mortality",5.04
"Middlesex County","09007","1999-2003","All","Neonatal","Number","Fetal Mortality",36
"Middlesex County","09007","1999-2003","All","Neonatal","Rate","Fetal Mortality",3.95
"Middlesex County","09007","1999-2003","All","Postneonatal","Number","Fetal Mortality",10
"Middlesex County","09007","1999-2003","All","Postneonatal","Rate","Fetal Mortality",1.1
"Middlesex County","09007","1999-2003","Black or African American","Fetal","Number","Fetal Mortality",7
"Middlesex County","09007","1999-2003","Black or African American","Infant","Number","Fetal Mortality",6
"Middlesex County","09007","1999-2003","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","1999-2003","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","1999-2003","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","1999-2003","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","1999-2003","White","Fetal","Number","Fetal Mortality",44
"Middlesex County","09007","1999-2003","White","Infant","Number","Fetal Mortality",40
"Middlesex County","09007","2000-2004","All","Fetal","Number","Fetal Mortality",48
"Middlesex County","09007","2000-2004","All","Fetal","Rate","Fetal Mortality",5.27
"Middlesex County","09007","2000-2004","All","Infant","Number","Fetal Mortality",48
"Middlesex County","09007","2000-2004","All","Infant","Rate","Fetal Mortality",5.27
"Middlesex County","09007","2000-2004","All","Neonatal","Number","Fetal Mortality",38
"Middlesex County","09007","2000-2004","All","Neonatal","Rate","Fetal Mortality",4.17
"Middlesex County","09007","2000-2004","All","Postneonatal","Number","Fetal Mortality",10
"Middlesex County","09007","2000-2004","All","Postneonatal","Rate","Fetal Mortality",1.1
"Middlesex County","09007","2000-2004","Black or African American","Fetal","Number","Fetal Mortality",7
"Middlesex County","09007","2000-2004","Black or African American","Infant","Number","Fetal Mortality",7
"Middlesex County","09007","2000-2004","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2000-2004","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2000-2004","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2000-2004","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2000-2004","White","Fetal","Number","Fetal Mortality",38
"Middlesex County","09007","2000-2004","White","Infant","Number","Fetal Mortality",41
"Middlesex County","09007","2001-2005","All","Fetal","Number","Fetal Mortality",55
"Middlesex County","09007","2001-2005","All","Fetal","Rate","Fetal Mortality",6.15
"Middlesex County","09007","2001-2005","All","Infant","Number","Fetal Mortality",36
"Middlesex County","09007","2001-2005","All","Infant","Rate","Fetal Mortality",4.03
"Middlesex County","09007","2001-2005","All","Neonatal","Number","Fetal Mortality",28
"Middlesex County","09007","2001-2005","All","Neonatal","Rate","Fetal Mortality",3.13
"Middlesex County","09007","2001-2005","All","Postneonatal","Number","Fetal Mortality",8
"Middlesex County","09007","2001-2005","All","Postneonatal","Rate","Fetal Mortality",0.9
"Middlesex County","09007","2001-2005","Black or African American","Fetal","Number","Fetal Mortality",6
"Middlesex County","09007","2001-2005","Black or African American","Infant","Number","Fetal Mortality",7
"Middlesex County","09007","2001-2005","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2001-2005","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2001-2005","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2001-2005","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2001-2005","White","Fetal","Number","Fetal Mortality",46
"Middlesex County","09007","2001-2005","White","Infant","Number","Fetal Mortality",29
"Middlesex County","09007","2002-2006","All","Fetal","Number","Fetal Mortality",61
"Middlesex County","09007","2002-2006","All","Fetal","Rate","Fetal Mortality",6.9
"Middlesex County","09007","2002-2006","All","Infant","Number","Fetal Mortality",37
"Middlesex County","09007","2002-2006","All","Infant","Rate","Fetal Mortality",4.19
"Middlesex County","09007","2002-2006","All","Neonatal","Number","Fetal Mortality",28
"Middlesex County","09007","2002-2006","All","Neonatal","Rate","Fetal Mortality",3.17
"Middlesex County","09007","2002-2006","All","Postneonatal","Number","Fetal Mortality",9
"Middlesex County","09007","2002-2006","All","Postneonatal","Rate","Fetal Mortality",1.02
"Middlesex County","09007","2002-2006","Black or African American","Fetal","Number","Fetal Mortality",6
"Middlesex County","09007","2002-2006","Black or African American","Infant","Number","Fetal Mortality",7
"Middlesex County","09007","2002-2006","Hispanic or Latino","Fetal","Number","Fetal Mortality",7
"Middlesex County","09007","2002-2006","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2002-2006","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2002-2006","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2002-2006","White","Fetal","Number","Fetal Mortality",52
"Middlesex County","09007","2002-2006","White","Infant","Number","Fetal Mortality",30
"Middlesex County","09007","2003-2007","All","Fetal","Number","Fetal Mortality",58
"Middlesex County","09007","2003-2007","All","Fetal","Rate","Fetal Mortality",6.7
"Middlesex County","09007","2003-2007","All","Infant","Number","Fetal Mortality",39
"Middlesex County","09007","2003-2007","All","Infant","Rate","Fetal Mortality",4.51
"Middlesex County","09007","2003-2007","All","Neonatal","Number","Fetal Mortality",31
"Middlesex County","09007","2003-2007","All","Neonatal","Rate","Fetal Mortality",3.58
"Middlesex County","09007","2003-2007","All","Postneonatal","Number","Fetal Mortality",8
"Middlesex County","09007","2003-2007","All","Postneonatal","Rate","Fetal Mortality",0.92
"Middlesex County","09007","2003-2007","Black or African American","Fetal","Number","Fetal Mortality",7
"Middlesex County","09007","2003-2007","Black or African American","Infant","Number","Fetal Mortality",7
"Middlesex County","09007","2003-2007","Hispanic or Latino","Fetal","Number","Fetal Mortality",7
"Middlesex County","09007","2003-2007","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2003-2007","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2003-2007","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2003-2007","White","Fetal","Number","Fetal Mortality",47
"Middlesex County","09007","2003-2007","White","Infant","Number","Fetal Mortality",32
"Middlesex County","09007","2004-2008","All","Fetal","Number","Fetal Mortality",53
"Middlesex County","09007","2004-2008","All","Fetal","Rate","Fetal Mortality",6.22
"Middlesex County","09007","2004-2008","All","Infant","Number","Fetal Mortality",37
"Middlesex County","09007","2004-2008","All","Infant","Rate","Fetal Mortality",4.34
"Middlesex County","09007","2004-2008","All","Neonatal","Number","Fetal Mortality",31
"Middlesex County","09007","2004-2008","All","Neonatal","Rate","Fetal Mortality",3.64
"Middlesex County","09007","2004-2008","All","Postneonatal","Number","Fetal Mortality",6
"Middlesex County","09007","2004-2008","All","Postneonatal","Rate","Fetal Mortality",0.7
"Middlesex County","09007","2004-2008","Black or African American","Fetal","Number","Fetal Mortality",8
"Middlesex County","09007","2004-2008","Black or African American","Infant","Number","Fetal Mortality",7
"Middlesex County","09007","2004-2008","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2004-2008","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2004-2008","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2004-2008","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2004-2008","White","Fetal","Number","Fetal Mortality",38
"Middlesex County","09007","2004-2008","White","Infant","Number","Fetal Mortality",30
"Middlesex County","09007","2005-2009","All","Fetal","Number","Fetal Mortality",49
"Middlesex County","09007","2005-2009","All","Fetal","Rate","Fetal Mortality",5.94
"Middlesex County","09007","2005-2009","All","Infant","Number","Fetal Mortality",30
"Middlesex County","09007","2005-2009","All","Infant","Rate","Fetal Mortality",3.64
"Middlesex County","09007","2005-2009","All","Neonatal","Number","Fetal Mortality",23
"Middlesex County","09007","2005-2009","All","Neonatal","Rate","Fetal Mortality",2.79
"Middlesex County","09007","2005-2009","All","Postneonatal","Number","Fetal Mortality",7
"Middlesex County","09007","2005-2009","All","Postneonatal","Rate","Fetal Mortality",0.85
"Middlesex County","09007","2005-2009","Black or African American","Fetal","Number","Fetal Mortality",7
"Middlesex County","09007","2005-2009","Black or African American","Infant","Number","Fetal Mortality",6
"Middlesex County","09007","2005-2009","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2005-2009","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2005-2009","Other","Fetal","Number","Fetal Mortality",7
"Middlesex County","09007","2005-2009","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2005-2009","White","Fetal","Number","Fetal Mortality",33
"Middlesex County","09007","2005-2009","White","Infant","Number","Fetal Mortality",24
"Middlesex County","09007","2006-2010","All","Fetal","Number","Fetal Mortality",45
"Middlesex County","09007","2006-2010","All","Fetal","Rate","Fetal Mortality",5.58
"Middlesex County","09007","2006-2010","All","Infant","Number","Fetal Mortality",32
"Middlesex County","09007","2006-2010","All","Infant","Rate","Fetal Mortality",3.97
"Middlesex County","09007","2006-2010","All","Neonatal","Number","Fetal Mortality",23
"Middlesex County","09007","2006-2010","All","Neonatal","Rate","Fetal Mortality",2.85
"Middlesex County","09007","2006-2010","All","Postneonatal","Number","Fetal Mortality",9
"Middlesex County","09007","2006-2010","All","Postneonatal","Rate","Fetal Mortality",1.12
"Middlesex County","09007","2006-2010","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2006-2010","Black or African American","Infant","Number","Fetal Mortality",7
"Middlesex County","09007","2006-2010","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2006-2010","Hispanic or Latino","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2006-2010","Other","Fetal","Number","Fetal Mortality",7
"Middlesex County","09007","2006-2010","Other","Infant","Number","Fetal Mortality",0
"Middlesex County","09007","2006-2010","White","Fetal","Number","Fetal Mortality",32
"Middlesex County","09007","2006-2010","White","Infant","Number","Fetal Mortality",25
"Middlesex County","09007","2007-2011","All","Fetal","Number","Fetal Mortality",38
"Middlesex County","09007","2007-2011","All","Fetal","Rate","Fetal Mortality",4.85
"Middlesex County","09007","2007-2011","All","Infant","Number","Fetal Mortality",34
"Middlesex County","09007","2007-2011","All","Infant","Rate","Fetal Mortality",4.34
"Middlesex County","09007","2007-2011","All","Neonatal","Number","Fetal Mortality",24
"Middlesex County","09007","2007-2011","All","Neonatal","Rate","Fetal Mortality",3.06
"Middlesex County","09007","2007-2011","All","Postneonatal","Number","Fetal Mortality",10
"Middlesex County","09007","2007-2011","All","Postneonatal","Rate","Fetal Mortality",1.28
"Middlesex County","09007","2007-2011","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2007-2011","Black or African American","Infant","Number","Fetal Mortality",9
"Middlesex County","09007","2007-2011","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2007-2011","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2007-2011","Other","Fetal","Number","Fetal Mortality",7
"Middlesex County","09007","2007-2011","Other","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2007-2011","White","Fetal","Number","Fetal Mortality",25
"Middlesex County","09007","2007-2011","White","Infant","Number","Fetal Mortality",24
"Middlesex County","09007","2008-2012","All","Fetal","Number","Fetal Mortality",32
"Middlesex County","09007","2008-2012","All","Fetal","Rate","Fetal Mortality",4.22
"Middlesex County","09007","2008-2012","All","Infant","Number","Fetal Mortality",25
"Middlesex County","09007","2008-2012","All","Infant","Rate","Fetal Mortality",3.3
"Middlesex County","09007","2008-2012","All","Neonatal","Number","Fetal Mortality",18
"Middlesex County","09007","2008-2012","All","Neonatal","Rate","Fetal Mortality",2.38
"Middlesex County","09007","2008-2012","All","Postneonatal","Number","Fetal Mortality",7
"Middlesex County","09007","2008-2012","All","Postneonatal","Rate","Fetal Mortality",0.92
"Middlesex County","09007","2008-2012","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2008-2012","Black or African American","Infant","Number","Fetal Mortality",8
"Middlesex County","09007","2008-2012","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2008-2012","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2008-2012","Other","Fetal","Number","Fetal Mortality",6
"Middlesex County","09007","2008-2012","Other","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2008-2012","White","Fetal","Number","Fetal Mortality",22
"Middlesex County","09007","2008-2012","White","Infant","Number","Fetal Mortality",16
"Middlesex County","09007","2009-2013","All","Fetal","Number","Fetal Mortality",28
"Middlesex County","09007","2009-2013","All","Fetal","Rate","Fetal Mortality",3.82
"Middlesex County","09007","2009-2013","All","Infant","Number","Fetal Mortality",24
"Middlesex County","09007","2009-2013","All","Infant","Rate","Fetal Mortality",3.27
"Middlesex County","09007","2009-2013","All","Neonatal","Number","Fetal Mortality",17
"Middlesex County","09007","2009-2013","All","Neonatal","Rate","Fetal Mortality",2.32
"Middlesex County","09007","2009-2013","All","Postneonatal","Number","Fetal Mortality",7
"Middlesex County","09007","2009-2013","All","Postneonatal","Rate","Fetal Mortality",0.95
"Middlesex County","09007","2009-2013","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2009-2013","Black or African American","Infant","Number","Fetal Mortality",7
"Middlesex County","09007","2009-2013","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2009-2013","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2009-2013","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2009-2013","Other","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2009-2013","White","Fetal","Number","Fetal Mortality",20
"Middlesex County","09007","2009-2013","White","Infant","Number","Fetal Mortality",16
"Middlesex County","09007","2010-2014","All","Fetal","Number","Fetal Mortality",29
"Middlesex County","09007","2010-2014","All","Fetal","Rate","Fetal Mortality",4.05
"Middlesex County","09007","2010-2014","All","Infant","Number","Fetal Mortality",25
"Middlesex County","09007","2010-2014","All","Infant","Rate","Fetal Mortality",3.49
"Middlesex County","09007","2010-2014","All","Neonatal","Number","Fetal Mortality",18
"Middlesex County","09007","2010-2014","All","Neonatal","Rate","Fetal Mortality",2.52
"Middlesex County","09007","2010-2014","All","Postneonatal","Number","Fetal Mortality",7
"Middlesex County","09007","2010-2014","All","Postneonatal","Rate","Fetal Mortality",0.98
"Middlesex County","09007","2010-2014","Black or African American","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2010-2014","Black or African American","Infant","Number","Fetal Mortality",6
"Middlesex County","09007","2010-2014","Hispanic or Latino","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2010-2014","Hispanic or Latino","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2010-2014","Other","Fetal","Number","Fetal Mortality",-9999
"Middlesex County","09007","2010-2014","Other","Infant","Number","Fetal Mortality",-9999
"Middlesex County","09007","2010-2014","White","Fetal","Number","Fetal Mortality",23
"Middlesex County","09007","2010-2014","White","Infant","Number","Fetal Mortality",18
"New Haven County","09009","1999-2003","All","Fetal","Number","Fetal Mortality",328
"New Haven County","09009","1999-2003","All","Fetal","Rate","Fetal Mortality",6.4
"New Haven County","09009","1999-2003","All","Infant","Number","Fetal Mortality",349
"New Haven County","09009","1999-2003","All","Infant","Rate","Fetal Mortality",6.81
"New Haven County","09009","1999-2003","All","Neonatal","Number","Fetal Mortality",250
"New Haven County","09009","1999-2003","All","Neonatal","Rate","Fetal Mortality",4.87
"New Haven County","09009","1999-2003","All","Postneonatal","Number","Fetal Mortality",99
"New Haven County","09009","1999-2003","All","Postneonatal","Rate","Fetal Mortality",1.93
"New Haven County","09009","1999-2003","Black or African American","Fetal","Number","Fetal Mortality",100
"New Haven County","09009","1999-2003","Black or African American","Infant","Number","Fetal Mortality",98
"New Haven County","09009","1999-2003","Hispanic or Latino","Fetal","Number","Fetal Mortality",65
"New Haven County","09009","1999-2003","Hispanic or Latino","Infant","Number","Fetal Mortality",76
"New Haven County","09009","1999-2003","Other","Fetal","Number","Fetal Mortality",16
"New Haven County","09009","1999-2003","Other","Infant","Number","Fetal Mortality",10
"New Haven County","09009","1999-2003","White","Fetal","Number","Fetal Mortality",205
"New Haven County","09009","1999-2003","White","Infant","Number","Fetal Mortality",238
"New Haven County","09009","2000-2004","All","Fetal","Number","Fetal Mortality",332
"New Haven County","09009","2000-2004","All","Fetal","Rate","Fetal Mortality",6.5
"New Haven County","09009","2000-2004","All","Infant","Number","Fetal Mortality",351
"New Haven County","09009","2000-2004","All","Infant","Rate","Fetal Mortality",6.88
"New Haven County","09009","2000-2004","All","Neonatal","Number","Fetal Mortality",251
"New Haven County","09009","2000-2004","All","Neonatal","Rate","Fetal Mortality",4.92
"New Haven County","09009","2000-2004","All","Postneonatal","Number","Fetal Mortality",100
"New Haven County","09009","2000-2004","All","Postneonatal","Rate","Fetal Mortality",1.96
"New Haven County","09009","2000-2004","Black or African American","Fetal","Number","Fetal Mortality",97
"New Haven County","09009","2000-2004","Black or African American","Infant","Number","Fetal Mortality",100
"New Haven County","09009","2000-2004","Hispanic or Latino","Fetal","Number","Fetal Mortality",66
"New Haven County","09009","2000-2004","Hispanic or Latino","Infant","Number","Fetal Mortality",88
"New Haven County","09009","2000-2004","Other","Fetal","Number","Fetal Mortality",15
"New Haven County","09009","2000-2004","Other","Infant","Number","Fetal Mortality",11
"New Haven County","09009","2000-2004","White","Fetal","Number","Fetal Mortality",213
"New Haven County","09009","2000-2004","White","Infant","Number","Fetal Mortality",235
"New Haven County","09009","2001-2005","All","Fetal","Number","Fetal Mortality",320
"New Haven County","09009","2001-2005","All","Fetal","Rate","Fetal Mortality",6.26
"New Haven County","09009","2001-2005","All","Infant","Number","Fetal Mortality",354
"New Haven County","09009","2001-2005","All","Infant","Rate","Fetal Mortality",6.93
"New Haven County","09009","2001-2005","All","Neonatal","Number","Fetal Mortality",251
"New Haven County","09009","2001-2005","All","Neonatal","Rate","Fetal Mortality",4.91
"New Haven County","09009","2001-2005","All","Postneonatal","Number","Fetal Mortality",103
"New Haven County","09009","2001-2005","All","Postneonatal","Rate","Fetal Mortality",2.02
"New Haven County","09009","2001-2005","Black or African American","Fetal","Number","Fetal Mortality",88
"New Haven County","09009","2001-2005","Black or African American","Infant","Number","Fetal Mortality",106
"New Haven County","09009","2001-2005","Hispanic or Latino","Fetal","Number","Fetal Mortality",71
"New Haven County","09009","2001-2005","Hispanic or Latino","Infant","Number","Fetal Mortality",84
"New Haven County","09009","2001-2005","Other","Fetal","Number","Fetal Mortality",12
"New Haven County","09009","2001-2005","Other","Infant","Number","Fetal Mortality",9
"New Haven County","09009","2001-2005","White","Fetal","Number","Fetal Mortality",213
"New Haven County","09009","2001-2005","White","Infant","Number","Fetal Mortality",228
"New Haven County","09009","2002-2006","All","Fetal","Number","Fetal Mortality",346
"New Haven County","09009","2002-2006","All","Fetal","Rate","Fetal Mortality",6.77
"New Haven County","09009","2002-2006","All","Infant","Number","Fetal Mortality",357
"New Haven County","09009","2002-2006","All","Infant","Rate","Fetal Mortality",6.99
"New Haven County","09009","2002-2006","All","Neonatal","Number","Fetal Mortality",249
"New Haven County","09009","2002-2006","All","Neonatal","Rate","Fetal Mortality",4.87
"New Haven County","09009","2002-2006","All","Postneonatal","Number","Fetal Mortality",108
"New Haven County","09009","2002-2006","All","Postneonatal","Rate","Fetal Mortality",2.11
"New Haven County","09009","2002-2006","Black or African American","Fetal","Number","Fetal Mortality",99
"New Haven County","09009","2002-2006","Black or African American","Infant","Number","Fetal Mortality",112
"New Haven County","09009","2002-2006","Hispanic or Latino","Fetal","Number","Fetal Mortality",83
"New Haven County","09009","2002-2006","Hispanic or Latino","Infant","Number","Fetal Mortality",88
"New Haven County","09009","2002-2006","Other","Fetal","Number","Fetal Mortality",13
"New Haven County","09009","2002-2006","Other","Infant","Number","Fetal Mortality",13
"New Haven County","09009","2002-2006","White","Fetal","Number","Fetal Mortality",226
"New Haven County","09009","2002-2006","White","Infant","Number","Fetal Mortality",218
"New Haven County","09009","2003-2007","All","Fetal","Number","Fetal Mortality",350
"New Haven County","09009","2003-2007","All","Fetal","Rate","Fetal Mortality",6.8
"New Haven County","09009","2003-2007","All","Infant","Number","Fetal Mortality",364
"New Haven County","09009","2003-2007","All","Infant","Rate","Fetal Mortality",7.07
"New Haven County","09009","2003-2007","All","Neonatal","Number","Fetal Mortality",261
"New Haven County","09009","2003-2007","All","Neonatal","Rate","Fetal Mortality",5.07
"New Haven County","09009","2003-2007","All","Postneonatal","Number","Fetal Mortality",103
"New Haven County","09009","2003-2007","All","Postneonatal","Rate","Fetal Mortality",2
"New Haven County","09009","2003-2007","Black or African American","Fetal","Number","Fetal Mortality",102
"New Haven County","09009","2003-2007","Black or African American","Infant","Number","Fetal Mortality",109
"New Haven County","09009","2003-2007","Hispanic or Latino","Fetal","Number","Fetal Mortality",87
"New Haven County","09009","2003-2007","Hispanic or Latino","Infant","Number","Fetal Mortality",92
"New Haven County","09009","2003-2007","Other","Fetal","Number","Fetal Mortality",13
"New Haven County","09009","2003-2007","Other","Infant","Number","Fetal Mortality",14
"New Haven County","09009","2003-2007","White","Fetal","Number","Fetal Mortality",228
"New Haven County","09009","2003-2007","White","Infant","Number","Fetal Mortality",224
"New Haven County","09009","2004-2008","All","Fetal","Number","Fetal Mortality",353
"New Haven County","09009","2004-2008","All","Fetal","Rate","Fetal Mortality",6.9
"New Haven County","09009","2004-2008","All","Infant","Number","Fetal Mortality",366
"New Haven County","09009","2004-2008","All","Infant","Rate","Fetal Mortality",7.16
"New Haven County","09009","2004-2008","All","Neonatal","Number","Fetal Mortality",260
"New Haven County","09009","2004-2008","All","Neonatal","Rate","Fetal Mortality",5.09
"New Haven County","09009","2004-2008","All","Postneonatal","Number","Fetal Mortality",106
